"";"x"
"1711";1356
"1712";606
"1713";409
"1714";1357
"1715";519
"1716";1358
"1717";1885
"1718";898
"1719";1886
"1720";1359
"1721";56
"1722";56
"1723";56
"1724";860
"1725";1793
"1726";2089
"1727";333
"1728";748
"1729";3
"1730";3
"1731";520
"1732";520
"1733";3
"1734";612
"1735";612
"1736";8
"1737";521
"1738";338
"1739";521
"1740";1360
"1741";184
"1742";184
"1743";184
"1744";93
"1745";43
"1746";213
"1747";1862
"1748";607
"1749";1909
"1750";522
"1751";522
"1752";2
"1753";423
"1754";256
"1755";1988
"1756";2
"1757";13
"1758";1361
"1759";2
"1760";1794
"1761";4
"1762";2
"1763";1362
"1764";2
"1765";1363
"1766";410
"1767";2
"1768";3
"1769";3
"1770";2
"1771";523
"1772";1939
"1773";1828
"1774";36
"1775";586
"1776";345
"1777";411
"1778";61
"1779";1364
"1780";1910
"1781";1365
"1782";1911
"1783";173
"1784";935
"1785";1829
"1786";1366
"1787";412
"1788";1367
"1789";713
"1790";1830
"1791";1831
"1792";128
"1793";95
"1794";899
"1795";652
"1796";413
"1797";2016
"1798";65
"1799";1368
"1800";295
"1801";2002
"1802";414
"1803";414
"1804";3
"1805";3
"1806";3
"1807";3
"1808";285
"1809";1369
"1810";415
"1811";1370
"1812";524
"1813";417
"1814";416
"1815";417
"1816";7
"1817";1940
"1818";3
"1819";2
"1820";95
"1821";74
"1822";74
"1823";525
"1824";2070
"1825";1916
"1826";1371
"1827";2017
"1828";1372
"1829";526
"1830";809
"1831";783
"1832";181
"1833";1373
"1834";32
"1835";527
"1836";653
"1837";1374
"1838";334
"1839";8
"1840";5
"1841";1375
"1842";2157
"1843";1376
"1844";1941
"1845";335
"1846";1377
"1847";28
"1848";1942
"1849";527
"1850";716
"1851";40
"1852";40
"1853";40
"1854";40
"1855";247
"1856";1378
"1857";1379
"1858";1832
"1859";1380
"1860";1833
"1861";1943
"1862";47
"1863";1381
"1864";35
"1865";28
"1866";28
"1867";28
"1868";1382
"1869";26
"1870";1834
"1871";11
"1872";68
"1873";16
"1874";1383
"1875";3
"1876";1944
"1877";1384
"1878";1385
"1879";305
"1880";361
"1881";361
"1882";361
"1883";1917
"1884";106
"1885";1386
"1886";1387
"1887";1835
"1888";1836
"1889";2171
"1890";1918
"1891";861
"1892";882
"1893";2061
"1894";210
"1895";1388
"1896";190
"1897";749
"1898";1389
"1899";1837
"1900";1390
"1901";24
"1902";1838
"1903";1391
"1904";1392
"1905";883
"1906";936
"1907";8
"1908";13
"1909";18
"1910";418
"1911";418
"1912";884
"1913";1393
"1914";528
"1915";528
"1916";2
"1917";2
"1918";1394
"1919";358
"1920";1945
"1921";1395
"1922";1839
"1923";419
"1924";529
"1925";1859
"1926";1396
"1927";2062
"1928";1946
"1929";1
"1930";217
"1931";2063
"1932";1397
"1933";1398
"1934";1399
"1935";1860
"1936";207
"1937";208
"1938";208
"1939";420
"1940";239
"1941";1400
"1942";937
"1943";421
"1944";267
"1945";938
"1946";939
"1947";1401
"1948";940
"1949";24
"1950";1402
"1951";1403
"1952";43
"1953";941
"1954";1404
"1955";29
"1956";29
"1957";205
"1958";205
"1959";576
"1960";27
"1961";607
"1962";88
"1963";88
"1964";942
"1965";943
"1966";511
"1967";195
"1968";195
"1969";422
"1970";95
"1971";74
"1972";57
"1973";944
"1974";49
"1975";10
"1976";236
"1977";236
"1978";945
"1979";1405
"1980";946
"1981";1406
"1982";947
"1983";530
"1984";1407
"1985";1408
"1986";175
"1987";175
"1988";1409
"1989";150
"1990";150
"1991";2
"1992";2
"1993";180
"1994";1410
"1995";136
"1996";1411
"1997";71
"1998";47
"1999";1412
"2000";1413
"2001";1947
"2002";372
"2003";948
"2004";949
"2005";47
"2006";950
"2007";1414
"2008";951
"2009";2090
"2010";1415
"2011";1416
"2012";952
"2013";1417
"2014";1418
"2015";953
"2016";617
"2017";617
"2018";242
"2019";531
"2020";76
"2021";94
"2022";1419
"2023";57
"2024";297
"2025";297
"2026";1420
"2027";158
