"";"x"
"1751";7
"1752";7
"1753";11
"1754";11
"1755";4444
"1756";1109
"1757";4433
"1758";4431
"1759";7
"1760";1
"1761";1
"1762";4422
"1763";1234
"1764";3
"1765";282
"1766";4410
"1767";7
"1768";3
"1769";4402
"1770";1109
"1771";4397
"1772";7
"1773";512
"1774";512
"1775";7
"1776";4413
"1777";1106
"1778";4374
"1779";201
"1780";4367
"1781";714
"1782";3
"1783";57
"1784";57
"1785";4355
"1786";4356
"1787";4352
"1788";4353
"1789";4344
"1790";28
"1791";28
"1792";4334
"1793";4338
"1794";460
"1795";656
"1796";656
"1797";656
"1798";474
"1799";7
"1800";4322
"1801";1097
"1802";1097
"1803";4316
"1804";4313
"1805";7
"1806";7
"1807";42
"1808";4307
"1809";4308
"1810";4304
"1811";4299
"1812";4297
"1813";523
"1814";496
"1815";24
"1816";24
"1817";24
"1818";4281
"1819";143
"1820";466
"1821";4261
"1822";96
"1823";4251
"1824";4249
"1825";4245
"1826";206
"1827";4239
"1828";4243
"1829";4372
"1830";652
"1831";1067
"1832";4216
"1833";4214
"1834";4209
"1835";1063
"1836";62
"1837";4201
"1838";4192
"1839";8
"1840";8
"1841";48
"1842";4183
"1843";4174
"1844";4175
"1845";127
"1846";127
"1847";4171
"1848";189
"1849";189
"1850";4164
"1851";189
"1852";276
"1853";276
"1854";4146
"1855";4143
"1856";1053
"1857";7
"1858";189
"1859";276
"1860";276
"1861";4121
"1862";4119
"1863";4114
"1864";239
"1865";4104
"1866";4101
"1867";4094
"1868";472
"1869";4085
"1870";4111
"1871";1244
"1872";4079
"1873";27
"1874";107
"1875";374
"1876";374
"1877";1068
"1878";212
"1879";212
"1880";4053
"1881";26
"1882";4040
"1883";257
"1884";3
"1885";7
"1886";53
"1887";4024
"1888";7
"1889";395
"1890";4012
"1891";4005
"1892";17
"1893";17
"1894";17
"1895";3
"1896";3988
"1897";472
"1898";3990
"1899";3984
"1900";717
"1901";57
"1902";57
"1903";3981
"1904";611
"1905";611
"1906";3973
"1907";669
"1908";669
"1909";3969
"1910";457
"1911";465
"1912";650
"1913";650
"1914";3953
"1915";3947
"1916";3941
"1917";3934
"1918";3963
"1919";3932
"1920";1254
"1921";3931
"1922";3926
"1923";3925
"1924";3
"1925";3921
"1926";3918
"1927";3915
"1928";3917
"1929";3913
"1930";3916
"1931";466
"1932";3910
"1933";504
"1934";3908
"1935";695
"1936";695
"1937";695
"1938";1204
"1939";3900
"1940";3902
"1941";475
"1942";64
"1943";64
"1944";3894
"1945";468
"1946";7
"1947";3882
"1948";3881
"1949";3875
"1950";3878
"1951";3871
"1952";3870
"1953";237
"1954";237
"1955";237
"1956";7
"1957";1001
"1958";3850
"1959";3845
"1960";609
"1961";609
"1962";18
"1963";3841
"1964";651
"1965";651
"1966";3834
"1967";3830
"1968";658
"1969";3812
"1970";607
"1971";673
"1972";292
"1973";3793
"1974";7
"1975";479
"1976";3795
"1977";3786
"1978";3783
"1979";7
"1980";3779
"1981";3775
"1982";3766
"1983";3767
"1984";131
"1985";3756
"1986";458
"1987";3747
"1988";3746
"1989";986
"1990";986
"1991";3740
"1992";7
"1993";3736
"1994";3738
"1995";3732
"1996";472
"1997";35
"1998";3735
"1999";3730
"2000";466
"2001";3726
"2002";3727
"2003";3725
"2004";3724
"2005";633
"2006";975
"2007";975
"2008";22
"2009";287
"2010";287
"2011";118
"2012";3699
"2013";3701
"2014";466
"2015";476
