"id","length","text","publisher_pro","isbn_new","year_min","year_max","record","./processed_data_1m/walktrap-unweighted","./processed_data_1m/louvain-unweighted","./processed_data_1m/infomap-unweighted"
5279,1,"lss publishing","lss publishing","1--5170",2015,2015,1,474,2491,71
5280,1,"luath press","luath press","1--910745;1--910021",2015,2015,2,213,2696,497
5281,1,"luath press limited","luath press limited","1--910021",2015,2015,2,213,2696,497
5282,1,"luath press ltd","luath press ltd","1--910021",2015,2015,1,213,2696,497
5283,1,"lucas books","lucas books","1--60350",2015,2015,1,1217,2697,1208
5284,1,"lucas enderman","lucas enderman","1--5085",2015,2015,1,18,2491,68
5285,1,"lucas park books","lucas park books","1--60350",2015,2015,1,1217,2697,1208
5286,1,"lucent books","lucent books","1--4205",2015,2015,4,26,1805,113
5287,1,"lucid books","lucid books","1--63296",2015,2015,1,2032,2698,2252
5288,1,"lucille daniel","lucille daniel","1--4834",2015,2015,1,540,2704,239
5289,1,"lucky bastard press","lucky bastard press","0--9964099",2015,2015,1,2030,2699,4039
5290,1,"lucky boy press","lucky boy press","0--692",2015,2015,1,3,1177,1
5291,1,"lucky penny press","lucky penny press","1--938136",2015,2015,1,2029,2700,2251
5292,1,"ludwig charatan","ludwig charatan","0--692",2015,2015,1,3,1177,1
5293,1,"ludwin music","ludwin music","1--4951",2015,2015,2,472,1244,25
5294,1,"luft books","luft books","0--9909367",2015,2015,1,2025,2701,2250
5295,1,"lukas guides","lukas guides","0--9834891",2015,2015,1,2026,2702,2249
5296,1,"luke mckenna","luke mckenna","0--9943866",2015,2015,1,2024,2703,2248
5297,1,"lulu","lulu","1--329;1--4303",2015,2015,2,44,2704,84
5298,1,"lulu com","lulu com","1--105;1--329;1--4834;1--326",2015,2015,8,44,2704,239
5299,1,"lulu enterprises","lulu enterprises","1--329",2015,2015,2,44,2704,84
5300,1,"lulu enterprises inc","lulu enterprises inc","1--4116",2015,2015,1,2023,2705,4038
5301,1,"lulu press","lulu press","1--329;1--326",2015,2015,2,455,2704,49
5302,1,"lulu publishing","lulu publishing","1--4834",2015,2015,1,540,2704,239
5303,1,"lulu publishing services","lulu publishing services","1--4834",2015,2015,8,540,2704,239
5304,1,"lumen","lumen","958--8639",2015,2015,1,2022,2706,4037
5305,1,"luminis books","luminis books","1--941311",2015,2015,2,2019,2707,4036
5306,1,"lumos information services llc","lumos information services llc","1--940484",2015,2015,9,2020,2708,2247
5307,1,"luna bisonte prods","luna bisonte prods","1--938521",2015,2015,1,2016,2709,4035
5308,1,"lundarien press","lundarien press","1--910816",2015,2015,1,2017,2710,4034
5309,1,"luster learning institute","luster learning institute","0--9842423",2015,2015,2,2015,2711,2246
5310,1,"lustspiel","lustspiel","2--9554100",2015,2015,1,2018,2712,4033
5311,1,"lutheran church missouri synod","lutheran church missouri synod","1--5151",2015,2015,1,457,2491,56
5312,1,"lutheran heritage foundation","lutheran heritage foundation","9966--022",2015,2015,1,2051,2713,4032
5313,1,"lutheran university press","lutheran university press","1--942304",2015,2015,1,2102,2714,2245
5314,1,"lutterworth press","lutterworth press","0--7188",2015,2015,37,2012,2715,2244
5315,1,"lux creative","lux creative","0--9964992",2015,2015,2,2013,2716,4031
5316,1,"lyceum books inc","lyceum books inc","1--935871;1--933478",2015,2015,7,1075,2717,1207
5317,1,"lydia inglett ltd publishing","lydia inglett ltd publishing","1--938417",2015,2015,2,2010,2718,4030
5318,1,"lyme literate press","lyme literate press","0--9962243",2015,2015,1,2009,2719,2243
5319,1,"lyndsey cole","lyndsey cole","1--5058",2015,2015,1,7,2491,234
5320,1,"lynne dempsey","lynne dempsey","0--9861467",2015,2015,1,2004,2720,2242
5321,1,"lynne rienner","lynne rienner","1--62637",2015,2015,5,527,1684,333
5322,1,"lynne rienner publishers","lynne rienner publishers","1--62637",2015,2015,11,527,1684,333
5323,1,"lynne rienner publishers inc","lynne rienner publishers inc","1--62637",2015,2015,1,527,1684,333
5324,1,"lynx edicions","lynx edicions","84--941892",2015,2015,1,2000,2721,4029
5325,1,"lynx house press","lynx house press","0--89924",2015,2015,1,2001,2722,4028
5326,1,"lyons press","lyons press","1--4930;0--7627",2015,2015,10,272,3790,146
5327,1,"lyons press logo","lyons press logo","1--4930",2015,2015,1,272,3790,146
5328,1,"lyrical press","lyrical press","1--60183;1--61650;1--4914",2015,2015,9,436,3758,235
5329,1,"lyrical press books","lyrical press books","1--60183;1--61650",2015,2015,3,436,3758,235
5330,1,"lyrical press kensington publishing corp","lyrical press kensington publishing corp","1--60183;1--61650",2015,2015,17,436,3758,235
5331,1,"lyrical press kensington publishing corporation","lyrical press kensington publishing corporation","1--60183;1--61650",2015,2015,4,436,3758,235
5332,1,"lyrical shine","lyrical shine","1--60183",2015,2015,3,436,3758,235
5333,1,"lyrical underground kensington publishing corp","lyrical underground kensington publishing corp","1--61650",2015,2015,1,436,3758,235
5334,1,"m and k publishing","m and k publishing","1--905539;1--907830",2015,2015,2,1324,2723,741
5335,1,"m dauphin","m dauphin","1--5085",2015,2015,1,18,2491,68
5336,1,"m e sharpe","m e sharpe","1--56324;0--87332",2015,2015,2,28,3787,6
5337,1,"m e sharpe inc","m e sharpe inc","1--317;0--7656",2015,2015,2,28,3787,6
5338,1,"m evans","m evans","1--59077",2015,2015,2,755,2724,915
5339,1,"m evans and co","m evans and co","1--59077",2015,2015,1,755,2724,915
5340,1,"m grinder and associates","m grinder and associates","1--883407",2015,2015,1,1989,2725,4027
5341,1,"m k coker","m k coker","1--5088",2015,2015,1,5,2491,110
5342,1,"m nijhoff","m nijhoff","90--04",2015,2015,6,196,3769,175
5343,1,"m piper","m piper","1--5471;1--5472",2015,2015,2,133,3618,412
5344,1,"m power learning group llc","m power learning group llc","1--4818",2015,2015,1,181,2491,521
5345,1,"m publishing","m publishing","1--909323",2015,2015,1,1987,2726,2241
5346,1,"m s king","m s king","1--5077",2015,2015,1,7,2491,132
5347,1,"m t publishing company","m t publishing company","1--938730",2015,2015,1,734,2727,914
5348,1,"m t publishing company inc","m t publishing company inc","1--938730",2015,2015,2,734,2727,914
5349,1,"m wasche","m wasche","1--942996",2015,2015,1,1992,2728,4026
5350,1,"m y zeman","m y zeman","1--5152",2015,2015,1,27,2491,29
5351,1,"maa self published book","maa self published book","0--692",2015,2015,1,3,1177,1
5352,1,"mac keith press","mac keith press","1--909962",2015,2015,7,1985,2729,2240
5353,1,"macgraw hill","macgraw hill","1--259",2015,2015,1,98,3787,39
5354,1,"machiko yamanaka","machiko yamanaka","0--936041",2015,2015,1,1984,2730,2239
5355,1,"mack","mack","1--907946;1--910164",2015,2015,6,1150,2731,1206
5356,1,"maclehose press","maclehose press","1--62365;1--84866;1--78206;1--5013;0--85705",2015,2015,22,78,617,60
5357,1,"maclehose press quercus","maclehose press quercus","1--84866;1--84916",2015,2015,2,78,617,60
5358,1,"macmillan","macmillan","1--4641;1--4472;1--74261;1--5098;1--250;1--298;1--74353;1--119",2015,2015,43,6,4558,26
5359,1,"macmillan bello","macmillan bello","1--4472",2015,2015,3,6,4558,26
5360,1,"macmillan children's","macmillan children's","1--4472",2015,2015,3,6,4558,26
5361,1,"macmillan children's book group","macmillan children's book group","1--250",2015,2015,1,6,4558,21
5362,1,"macmillan children's books","macmillan children's books","1--4472;1--4050;1--5098;99957--828;0--230",2015,2015,61,6,4558,26
5363,1,"macmillan education","macmillan education","1--319;1--137;0--230",2015,2015,7,6,4558,27
5364,1,"macmillan education palgrave","macmillan education palgrave","1--137;0--230",2015,2015,10,6,4558,27
5365,1,"macmillan publishers limited","macmillan publishers limited","1--137;0--230",2015,2015,9,6,4558,27
5366,1,"macmillian","macmillian","0--230;1--4472",2015,2015,2,6,4558,26
5367,1,"macsimum publishing company","macsimum publishing company","0--9823948",2015,2015,1,1980,2732,2238
5368,1,"macska moksha press","macska moksha press","0--9861881",2015,2015,1,1971,2733,4025
5369,1,"mad books","mad books","1--4012",2015,2015,2,431,2183,318
5370,1,"mad scientist journal","mad scientist journal","0--692",2015,2015,1,3,1177,1
5371,1,"made for success publishing","made for success publishing","1--61339",2015,2015,4,1245,1885,977
5372,1,"madhat press","madhat press","1--941196",2015,2015,2,1967,2734,4024
5373,1,"madhu bazaz wangu","madhu bazaz wangu","0--9721459",2015,2015,1,1968,2735,2237
5374,1,"madison johns","madison johns","1--5195",2015,2015,1,484,2491,142
5375,1,"madison m publishing","madison m publishing","1--5005",2015,2015,1,676,54,699
5376,1,"magbook","magbook","1--78106",2015,2015,1,729,1331,1018
5377,1,"mage publishers","mage publishers","1--933823",2015,2015,3,1965,2736,4023
5378,1,"maggid books","maggid books","1--59264",2015,2015,2,531,2509,330
5379,1,"maggid books and the orthodox union","maggid books and the orthodox union","1--59264",2015,2015,1,531,2509,330
5380,1,"maggie jeffrey","maggie jeffrey","1--5423",2015,2015,1,1962,2737,2236
5381,1,"magi publications","magi publications","1--4795",2015,2015,1,7,617,50
5382,1,"magic life llc","magic life llc","0--692",2015,2015,1,3,1177,1
5383,1,"magic wagon","magic wagon","1--62402",2015,2015,2,581,811,452
5384,1,"magic wagon a division of abdo","magic wagon a division of abdo","1--62402",2015,2015,4,581,811,452
5385,1,"magical beginnings llc","magical beginnings llc","0--692",2015,2015,1,3,1177,1
5386,1,"magination press","magination press","1--4338",2015,2015,3,619,204,690
5387,1,"magination press american psychological association","magination press american psychological association","1--4338",2015,2015,4,619,204,690
5388,1,"magna large print books","magna large print books","0--7505",2015,2015,11,745,2606,922
5389,1,"magnetic press","magnetic press","1--942367;0--9913324",2015,2015,6,321,2738,586
5390,1,"magnificat","magnificat","1--62164",2015,2015,1,546,2205,426
5391,1,"magnificat ignatius press","magnificat ignatius press","1--62164",2015,2015,1,546,2205,426
5392,1,"magnum foundation prestel","magnum foundation prestel","3--7913",2015,2015,1,118,3828,36
5393,1,"magpie games","magpie games","1--987916",2015,2015,1,1959,2739,4022
5394,1,"main street rag publishing company","main street rag publishing company","1--59948",2015,2015,3,917,2740,913
5395,1,"maine authors publishing","maine authors publishing","1--63381",2015,2015,5,1958,2741,4021
5396,1,"maine focus photography","maine focus photography","0--692",2015,2015,1,3,1177,1
5397,1,"maine women write","maine women write","0--9707615",2015,2015,1,1956,2742,2235
5398,1,"mainspring press","mainspring press","0--9915279",2015,2015,2,1957,2743,2234
5399,1,"mainstream publishing","mainstream publishing","1--78057",2015,2015,1,1954,2744,4020
5400,1,"majer publications","majer publications","0--9784113",2015,2015,1,1953,2745,4019
5401,1,"major books","major books","1--9768",2015,2015,1,1951,2746,2233
5402,1,"make believe ideas","make believe ideas","1--78393",2015,2015,7,293,617,750
5403,1,"make believe ideas ltd","make believe ideas ltd","0--7180;1--78393;1--78598",2015,2015,7,293,617,750
5404,1,"make your nest publishing","make your nest publishing","0--578",2015,2015,2,466,11,15
5405,1,"maker media","maker media","1--4493;1--4571;1--68045",2015,2015,20,16,3764,215
5406,1,"maker media inc","maker media inc","1--4571",2015,2015,1,16,3764,385
5407,1,"maketai inc","maketai inc","0--9909688",2015,2015,1,1948,2747,4018
5408,1,"making spirits bright one book at a time","making spirits bright one book at a time","0--9848558",2015,2015,1,1029,2748,1204
5409,1,"maklu publishers","maklu publishers","90--466",2015,2015,1,1946,2749,2232
5410,1,"maktabah islamic books","maktabah islamic books","1--4461",2015,2015,1,1942,2750,2231
5411,1,"malden mass","malden mass","0--7456",2015,2015,1,32,3498,179
5412,1,"mallard creek publishing","mallard creek publishing","1--943817",2015,2015,1,1943,2751,4017
5413,1,"management concepts inc","management concepts inc","1--56726",2015,2015,1,966,2752,912
5414,1,"management concepts press","management concepts press","1--56726",2015,2015,2,966,2752,912
5415,1,"manchester university press","manchester university press","1--5261;1--78499;0--7190",2015,2015,19,428,3389,135
5416,1,"mancomm","mancomm","1--59959",2015,2015,1,1938,2753,2230
5417,1,"mandala publishing","mandala publishing","1--60887",2015,2015,1,666,1463,652
5418,1,"mandel vilar press","mandel vilar press","1--942134",2015,2015,2,1940,2754,4016
5419,1,"mandevilla press","mandevilla press","1--62704",2015,2015,1,1937,2755,4015
5420,1,"mandk publishing","mandk publishing","1--907830;1--905539",2015,2015,3,1324,2723,741
5421,1,"mango media in collaboration with the associated press","mango media in collaboration with the associated press","1--63353",2015,2015,1,603,1416,654
5422,1,"manhattan prep publishing","manhattan prep publishing","1--941234",2015,2015,2,1252,2756,911
5423,1,"manifold","manifold","1--5087",2015,2015,1,7,2491,205
5424,1,"manifold press","manifold press","1--908312",2015,2015,2,1934,2757,4014
5425,1,"manis investigations inc","manis investigations inc","0--9967149",2015,2015,1,1933,2758,4013
5426,1,"manning","manning","1--61729",2015,2015,12,253,2759,459
5427,1,"manning publications","manning publications","1--61729;1--935182",2015,2015,3,253,2759,459
5428,1,"manning publications co","manning publications co","1--61729",2015,2015,2,253,2759,459
5429,1,"manning publications company","manning publications company","1--63343",2015,2015,1,1927,2760,2229
5430,1,"manor gate press","manor gate press","0--9912187",2015,2015,1,1929,2761,4012
5431,1,"mantle","mantle","0--230;1--4472",2015,2015,4,6,4558,26
5432,1,"mantle rock publishing","mantle rock publishing","0--9961734",2015,2015,2,1926,2762,4011
5433,1,"mantra","mantra","1--85269",2015,2015,1,220,2763,458
5434,1,"mantra books","mantra books","1--78279;1--78535",2015,2015,5,374,617,61
5435,1,"mantra lingua","mantra lingua","1--84611;1--85269;1--84444",2015,2015,18,220,2763,458
5436,1,"manufacturer not identified","manufacturer not identified","1--4921;1--5076",2015,2015,2,7,2491,756
5437,1,"maple avenue press llc","maple avenue press llc","1--4951",2015,2015,1,472,1244,25
5438,1,"maple creek media","maple creek media","1--942914",2015,2015,1,1923,2764,2228
5439,1,"marble arch press","marble arch press","1--5011;1--4767",2015,2015,4,76,394,8
5440,1,"marco antonio eguino humerez","marco antonio eguino humerez","1--5025",2015,2015,1,7,2491,16
5441,1,"marco manfre and ronald isaacson","marco manfre and ronald isaacson","1--5119",2015,2015,1,7,2491,149
5442,1,"marcusarts","marcusarts","0--9895114",2015,2015,1,807,2765,1205
5443,1,"marcusarts llc","marcusarts llc","0--9895114",2015,2015,1,807,2765,1205
5444,1,"margaret k mcelderry books","margaret k mcelderry books","1--4424;1--4814",2015,2015,9,180,394,40
5445,1,"margaret reeson","margaret reeson","0--9872417",2015,2015,2,1921,2766,2227
5446,1,"maria dismondy inc","maria dismondy inc","0--9848558",2015,2015,1,1029,2748,1204
5447,1,"maria tsaneva","maria tsaneva","1--5086",2015,2015,1,7,2491,89
5448,1,"marian library international marian research institute university of dayton","marian library international marian research institute university of dayton","0--692",2015,2015,1,3,1177,1
5449,1,"marian press","marian press","1--59614",2015,2015,1,1918,2767,2226
5450,1,"marianne gowers","marianne gowers","0--9906540",2015,2015,1,1916,2768,2225
5451,1,"marin poetry center press","marin poetry center press","0--9762478",2015,2015,1,1915,2769,2224
5452,1,"marine estate management authority","marine estate management authority","1--74256",2015,2015,1,1914,2770,4010
5453,1,"mariner books","mariner books","0--544",2015,2015,18,64,3265,47
5454,1,"mariner books houghton mifflin harcourt","mariner books houghton mifflin harcourt","0--544;0--15",2015,2015,16,64,3265,47
5455,1,"mariner publishing","mariner publishing","0--9909653",2015,2015,1,1928,2771,4009
5456,1,"marinerbooks houghton mifflin harcourt","marinerbooks houghton mifflin harcourt","0--544",2015,2015,1,64,3265,47
5457,1,"mark k kipfmueller","mark k kipfmueller","1--4948",2015,2015,1,569,1778,427
5458,1,"mark r pitstick","mark r pitstick","1--941768",2015,2015,1,1912,2772,4008
5459,1,"mark twain media","mark twain media","1--4838",2015,2015,1,487,732,139
5460,1,"mark twain media inc publishers","mark twain media inc publishers","1--62223",2015,2015,2,1913,2773,4007
5461,1,"mark wayne adams inc","mark wayne adams inc","1--59616",2015,2015,1,1910,2774,2223
5462,1,"mark weissman","mark weissman","1--62217",2015,2015,1,1104,2775,1102
5463,1,"marketing international llc","marketing international llc","1--5168",2015,2015,1,483,2491,144
5464,1,"markus wiener publishers","markus wiener publishers","1--55876",2015,2015,1,1904,2776,2222
5465,1,"marlborough fine art","marlborough fine art","1--909707",2015,2015,4,1903,2777,2221
5466,1,"marlene freidenreich kempner","marlene freidenreich kempner","1--5123",2015,2015,1,481,2491,131
5467,1,"marlor press","marlor press","1--892147",2015,2015,1,1900,2778,2220
5468,1,"maroon ash publishing","maroon ash publishing","1--941885",2015,2015,2,1899,2779,2219
5469,1,"marquand books","marquand books","0--692",2015,2015,1,3,1177,1
5470,1,"marquand editions","marquand editions","0--9892099",2015,2015,1,818,2780,910
5471,1,"marquette university press","marquette university press","1--62600",2015,2015,1,1896,2781,2218
5472,1,"marquis publishing","marquis publishing","1--5075;1--5176",2015,2015,2,123,2491,102
5473,1,"marsh hawk press","marsh hawk press","0--9964275",2015,2015,1,1898,2782,4006
5474,1,"marsha l carr","marsha l carr","1--5076",2015,2015,1,7,2491,100
5475,1,"marshall editions","marshall editions","1--78493",2015,2015,1,208,617,321
5476,1,"marshalltown company","marshalltown company","0--692",2015,2015,1,3,1177,1
5477,1,"marta tuchowska","marta tuchowska","1--5174",2015,2015,1,459,2491,156
5478,1,"martha pyne amick","martha pyne amick","0--9861830",2015,2015,1,1892,2783,4005
5479,1,"martin turnbull","martin turnbull","1--5060",2015,2015,2,35,2491,394
5480,1,"martingale","martingale","1--60468",2015,2015,9,875,2784,909
5481,1,"martino publishing","martino publishing","1--61427",2015,2015,3,1889,2785,4004
5482,1,"martinpublishingservices com","martinpublishingservices com","1--5196",2015,2015,1,35,2491,172
5483,1,"martinus nijhoff publishers","martinus nijhoff publishers","90--04",2015,2015,1,196,3769,175
5484,1,"marvel","marvel","1--84653;0--7851;1--4847",2015,2015,13,46,2183,511
5485,1,"marvel comics","marvel comics","0--7851",2015,2015,5,430,2183,107
5486,1,"marvel enterprises","marvel enterprises","0--7851",2015,2015,5,430,2183,107
5487,1,"marvel entertainment llc","marvel entertainment llc","0--7851",2015,2015,3,430,2183,107
5488,1,"marvel press","marvel press","1--4847",2015,2015,9,46,2183,58
5489,1,"marvel publishing","marvel publishing","0--7851",2015,2015,1,430,2183,107
5490,1,"marvel woldwide inc","marvel woldwide inc","0--7851",2015,2015,1,430,2183,107
5491,1,"marvel worldwide","marvel worldwide","0--7851;1--4012",2015,2015,29,431,2183,318
5492,1,"marvel worldwide a subsidary of marvel entertainment llc","marvel worldwide a subsidary of marvel entertainment llc","0--7851",2015,2015,2,430,2183,107
5493,1,"marvel worldwide a subsidiary of marvel entertainment llc","marvel worldwide a subsidiary of marvel entertainment llc","0--7851",2015,2015,2,430,2183,107
5494,1,"marvel worldwide inc","marvel worldwide inc","0--7851",2015,2015,83,430,2183,107
5495,1,"marvel worldwide inc a subsidary of marvel entertainment llc","marvel worldwide inc a subsidary of marvel entertainment llc","0--7851",2015,2015,11,430,2183,107
5496,1,"marvel worldwide inc a subsidiary of marve entertainment llc","marvel worldwide inc a subsidiary of marve entertainment llc","0--7851",2015,2015,1,430,2183,107
