id,length,text,publisher_pro,isbn_new,year_min,year_max,record
400,1,american quilter's society,american quilter's society,1--60460,2015,2015,1.0
401,1,american radio relay league,american radio relay league,1--62595,2015,2015,2.0
402,1,american reading company,american reading company,1--61406;1--63437,2015,2015,7.0
403,1,american rock mechanics association,american rock mechanics association,1--5108,2015,2015,1.0
404,1,american school of classical studies at athens,american school of classical studies at athens,1--62139;0--87661,2015,2015,2.0
405,1,american schools of oriental research,american schools of oriental research,0--89757,2015,2015,1.0
406,1,american society for clinical pathology press,american society for clinical pathology press,0--89189,2015,2015,1.0
407,1,american society for microbiology press,american society for microbiology press,1--55581,2015,2015,2.0
408,1,american society for nondestructive testing,american society for nondestructive testing,1--57117,2015,2015,1.0
409,1,american society for parenteral and enteral nutrition,american society for parenteral and enteral nutrition,1--889622,2015,2015,1.0
410,1,american society of agronomy,american society of agronomy,0--89118,2015,2015,1.0
411,1,american society of agronomy inc,american society of agronomy inc,0--89118,2015,2015,1.0
412,1,american society of agronomy incorporated,american society of agronomy incorporated,0--89118,2015,2015,2.0
413,1,american society of civil engineers,american society of civil engineers,1--5231;0--7844,2015,2015,27.0
414,1,american society of hand therapists,american society of hand therapists,0--692,2015,2015,1.0
415,1,american society of health system pharmacists,american society of health system pharmacists,1--58528,2015,2015,4.0
416,1,american society of health system pharmacists inc,american society of health system pharmacists inc,1--58528,2015,2015,1.0
417,1,american society of international law,american society of international law,0--9729423,2015,2015,1.0
418,1,american society of mechanical engineers,american society of mechanical engineers,0--7918,2015,2015,8.0
419,1,american society of plant taxonomists,american society of plant taxonomists,0--912861,2015,2015,1.0
420,1,american society of plumbing engineers,american society of plumbing engineers,1--5231,2015,2015,2.0
421,1,american structurepoint inc,american structurepoint inc,0--692,2015,2015,1.0
422,1,american technical publishers,american technical publishers,0--8269,2015,2015,1.0
423,1,american university,american university,1--321;1--339,2015,2015,115.0
424,1,american university in cairo press,american university in cairo press,977--416,2015,2015,8.0
425,1,american water works association,american water works association,1--58321;1--63439;1--61300;1--62576,2015,2015,12.0
426,1,american welding society,american welding society,0--87171,2015,2015,3.0
427,1,americas society,americas society,1--879128,2015,2015,2.0
428,1,amerotica,amerotica,1--56163,2015,2015,1.0
429,1,amherst college press,amherst college press,1--943208,2015,2015,1.0
430,1,amherst media,amherst media,1--60895,2015,2015,1.0
431,1,amherst media inc,amherst media inc,1--60895,2015,2015,10.0
432,1,amicus,amicus,1--60753,2015,2015,1.0
433,1,amicus high interest,amicus high interest,1--60753;1--322,2015,2015,19.0
434,1,amicus illustrated,amicus illustrated,1--60753;1--4521,2015,2015,9.0
435,1,amicus publishing,amicus publishing,1--60753,2015,2015,3.0
436,1,amika press,amika press,1--937484,2015,2015,5.0
437,1,amirsys,amirsys,0--323,2015,2015,1.0
438,1,amistad,amistad,0--06,2015,2015,11.0
439,1,ammo books,ammo books,1--62326,2015,2015,5.0
440,1,amon carter museum of american art,amon carter museum of american art,0--692,2015,2015,1.0
441,1,amor deus publishing,amor deus publishing,1--61956,2015,2015,1.0
442,1,amos media,amos media,0--89487,2015,2015,1.0
443,1,ampersand,ampersand,0--692,2015,2015,1.0
444,1,ampersand enterprises,ampersand enterprises,1--63350,2015,2015,2.0
445,1,ampersand inc,ampersand inc,0--9905603,2015,2015,1.0
446,1,ams american mathematical society,ams american mathematical society,0--8218,2015,2015,1.0
447,1,ams chelsea publishing,ams chelsea publishing,1--4704,2015,2015,1.0
448,1,amsterdam university press,amsterdam university press,90--8964,2015,2015,1.0
449,1,amulet books,amulet books,89--6559;1--4197;1--61312,2015,2015,24.0
450,1,amy a bartol,amy a bartol,0--9912925,2015,2015,1.0
451,1,amy l sullivan,amy l sullivan,0--692,2015,2015,1.0
452,1,amy lang,amy lang,1--5024,2015,2015,1.0
453,1,amy mercer,amy mercer,0--9964584,2015,2015,2.0
454,1,amy sweezey,amy sweezey,1--5168,2015,2015,1.0
455,1,analytics press,analytics press,1--938377,2015,2015,1.0
456,1,ananda bliss consciousness inc,ananda bliss consciousness inc,1--910518,2015,2015,1.0
457,1,anaphora literary press,anaphora literary press,1--68114;1--937536,2015,2015,8.0
458,1,anarres editions,anarres editions,0--85036,2015,2015,1.0
459,1,anastasi ltd,anastasi ltd,1--910785,2015,2015,1.0
460,1,ancestral trails historical society,ancestral trails historical society,1--939669,2015,2015,1.0
461,1,anchor,anchor,0--7679,2015,2015,1.0
462,1,anchor books,anchor books,0--345;1--101;0--8041;0--307;0--7679,2015,2015,8.0
463,1,anchorage museum,anchorage museum,0--295,2015,2015,3.0
464,1,ancient faith publishing,ancient faith publishing,1--936270;1--888212,2015,2015,3.0
465,1,and c black,and c black,1--4729,2015,2015,1.0
466,1,and d xtreme,and d xtreme,1--62403,2015,2015,3.0
467,1,and j publishing,and j publishing,1--5152,2015,2015,1.0
468,1,and m writing and publishing,and m writing and publishing,0--9764824,2015,2015,1.0
469,1,and other stories,and other stories,1--908276,2015,2015,10.0
470,1,andersen press,andersen press,1--78344,2015,2015,27.0
471,1,andersen press ltd,andersen press ltd,1--78344,2015,2015,3.0
472,1,anderson design group inc,anderson design group inc,0--9967777,2015,2015,1.0
473,1,anderson press,anderson press,1--78344,2015,2015,5.0
474,1,anderson publishing,anderson publishing,1--315;1--4557,2015,2015,2.0
475,1,anderson publishing elsevier,anderson publishing elsevier,1--322,2015,2015,1.0
476,1,andes,andes,0--9934387,2015,2015,1.0
477,1,andesite press,andesite press,1--297,2015,2015,1.0
478,1,andre deutsch,andre deutsch,0--233,2015,2015,4.0
479,1,andre s rivera,andre s rivera,958--46,2015,2015,1.0
480,1,andrew d shepherd,andrew d shepherd,1--4947,2015,2015,1.0
481,1,andrew frinkle,andrew frinkle,1--5142;1--5115;1--5141;1--5143,2015,2015,7.0
482,1,andrews mcmeel,andrews mcmeel,1--4494,2015,2015,3.0
483,1,andrews mcmeel pub,andrews mcmeel pub,1--4494,2015,2015,1.0
484,1,andrews mcmeel publishing,andrews mcmeel publishing,1--4494,2015,2015,26.0
485,1,andrews mcmeel publishing llc,andrews mcmeel publishing llc,1--4494,2015,2015,2.0
486,1,andrews uk limited,andrews uk limited,1--78538,2015,2015,3.0
487,1,andromeda press,andromeda press,0--9602996,2015,2015,1.0
488,1,ang'dora publications,ang'dora publications,1--939859,2015,2015,2.0
489,1,angela gondry,angela gondry,1--5197,2015,2015,2.0
490,1,angelic knight press,angelic knight press,1--941987,2015,2015,1.0
491,1,angelico press,angelico press,1--62138;1--59731,2015,2015,4.0
492,1,angelsrus,angelsrus,0--9931264,2015,2015,1.0
493,1,angery american enterprises inc,angery american enterprises inc,0--9966960,2015,2015,1.0
494,1,angry robot,angry robot,0--85766,2015,2015,5.0
495,1,animus ferrum publishing,animus ferrum publishing,1--946202;0--692,2015,2015,2.0
496,1,anita ballard jones,anita ballard jones,1--5351,2015,2015,1.0
497,1,anita hemmingway,anita hemmingway,1--5239,2015,2015,2.0
498,1,ankerwycke,ankerwycke,1--62722,2015,2015,3.0
499,1,ankerwycke american bar association,ankerwycke american bar association,1--63425,2015,2015,4.0
500,1,ann ree colton foundation of niscience inc,ann ree colton foundation of niscience inc,0--917189,2015,2015,1.0
501,1,annali d'italianistica inc,annali d'italianistica inc,0--692,2015,2015,1.0
502,1,annely juda fine art,annely juda fine art,1--904621,2015,2015,2.0
503,1,anness publishing,anness publishing,1--86147,2015,2015,2.0
504,1,anness publishing ltd,anness publishing ltd,1--86147;1--78019,2015,2015,8.0
505,1,annette wexler,annette wexler,0--578,2015,2015,1.0
506,1,annibury,annibury,1--5116,2015,2015,1.0
507,1,annick press,annick press,1--55451,2015,2015,10.0
508,1,annie lane,annie lane,1--5169,2015,2015,1.0
509,1,annie's,annie's,1--59635;1--59012;1--57367,2015,2015,25.0
510,1,annie's quilting,annie's quilting,1--59012,2015,2015,1.0
511,1,anno domini book,anno domini book,0--564,2015,2015,1.0
512,1,ano zeteo press,ano zeteo press,0--9880572,2015,2015,1.0
513,1,anointed inspirations publications,anointed inspirations publications,1--5175,2015,2015,1.0
514,1,anomalist books,anomalist books,1--938398,2015,2015,1.0
515,1,anomie publishing,anomie publishing,1--910221,2015,2015,1.0
516,1,anselm academic,anselm academic,1--59982,2015,2015,2.0
517,1,ant press,ant press,1--4820,2015,2015,1.0
518,1,antarctic press,antarctic press,0--930655,2015,2015,1.0
519,1,antebellum publishing,antebellum publishing,0--9915319,2015,2015,2.0
520,1,anthem press,anthem press,1--78308;0--85728,2015,2015,21.0
521,1,anthony bourdain book harperwave,anthony bourdain book harperwave,0--06,2015,2015,2.0
522,1,anthony metivier,anthony metivier,1--5114,2015,2015,2.0
523,1,anthony wynne,anthony wynne,1--5197,2015,2015,1.0
524,1,anti oedipus press,anti oedipus press,0--9892391,2015,2015,1.0
525,1,antimicrobial therapy,antimicrobial therapy,1--930808,2015,2015,1.0
526,1,antique collectors' club,antique collectors' club,1--85149,2015,2015,2.0
527,1,antrim house,antrim house,1--936482;1--943826,2015,2015,4.0
528,1,anu press,anu press,1--925022,2015,2015,4.0
529,1,aocs press,aocs press,1--893997;1--63067,2015,2015,4.0
530,1,aol on usa,aol on usa,0--9791285,2015,2015,1.0
531,1,aops,aops,0--9773045,2015,2015,1.0
532,1,aops incorporated,aops incorporated,1--934124,2015,2015,3.0
533,1,aorn,aorn,1--888460,2015,2015,2.0
534,1,aota press the american occupational therapy association inc,aota press the american occupational therapy association inc,1--56900,2015,2015,1.0
535,1,aotrauma,aotrauma,3--13,2015,2015,2.0
536,1,ap,ap,0--12,2015,2015,15.0
537,1,ap academic press,ap academic press,0--12,2015,2015,1.0
538,1,apa publications,apa publications,1--78005,2015,2015,4.0
539,1,apa publications uk,apa publications uk,1--78005,2015,2015,1.0
540,1,apa publications uk ltd,apa publications uk ltd,1--78005,2015,2015,1.0
541,1,apar book guardian publications,apar book guardian publications,1--5075,2015,2015,1.0
542,1,aperture,aperture,1--59711,2015,2015,11.0
543,1,aperture foundation,aperture foundation,1--59711,2015,2015,8.0
544,1,aperture foundation inc,aperture foundation inc,1--59711,2015,2015,3.0
545,1,apex publications,apex publications,1--937009,2015,2015,3.0
546,1,apha press,apha press,0--87553,2015,2015,2.0
547,1,apis books,apis books,1--5029,2015,2015,1.0
548,1,apoc publishing,apoc publishing,0--692,2015,2015,2.0
549,1,apocryphile press,apocryphile press,1--940671,2015,2015,1.0
550,1,apogee press,apogee press,0--9851007,2015,2015,1.0
551,1,apostolos publishing ltd,apostolos publishing ltd,1--910942,2015,2015,3.0
552,1,apostrophe books,apostrophe books,1--910167,2015,2015,2.0
553,1,appalachian editions,appalachian editions,0--9627486,2015,2015,1.0
554,1,applause theatre and cinema books,applause theatre and cinema books,1--4950;1--4803,2015,2015,3.0
555,1,apple,apple,1--84543,2015,2015,2.0
556,1,apple academic press,apple academic press,1--4822;1--77188;1--4665;1--926895;1--4987,2015,2015,55.0
557,1,apple academic press inc,apple academic press inc,1--926895;1--4987;1--4822;1--77188,2015,2015,23.0
558,1,apple books,apple books,1--84543,2015,2015,1.0
559,1,apple press,apple press,1--84543,2015,2015,3.0
560,1,applesauce press,applesauce press,1--60433,2015,2015,3.0
561,1,applewood books,applewood books,1--938700;1--4290,2015,2015,2.0
562,1,applied research design publishing,applied research design publishing,1--940743,2015,2015,1.0
563,1,applied research design publishing ar d,applied research design publishing ar d,0--9826226,2015,2015,1.0
564,1,apprentice house,apprentice house,1--62720,2015,2015,2.0
565,1,apprentice house loyola university maryland,apprentice house loyola university maryland,1--62720,2015,2015,6.0
566,1,apress,apress,1--4302;1--4842,2015,2015,267.0
567,1,apress business springer science business media finance inc,apress business springer science business media finance inc,1--4842,2015,2015,1.0
568,1,apress ioug press,apress ioug press,1--4302,2015,2015,1.0
569,1,apress media,apress media,1--4302;1--4842,2015,2015,4.0
570,1,apressopen,apressopen,1--4302,2015,2015,3.0
571,1,apricot inc,apricot inc,0--9679720,2015,2015,1.0
572,1,april glaser hinder,april glaser hinder,0--9943499,2015,2015,1.0
573,1,aps press,aps press,0--89054,2015,2015,2.0
574,1,aps press american phytopathological society,aps press american phytopathological society,0--89054,2015,2015,1.0
575,1,aps press the american phytopathological society,aps press the american phytopathological society,0--89054,2015,2015,4.0
576,1,aquamarine,aquamarine,1--903141,2015,2015,1.0
577,1,aquarius press,aquarius press,0--9961390,2015,2015,2.0
578,1,aquatic edge,aquatic edge,0--9966440,2015,2015,1.0
579,1,aqueous books,aqueous books,0--692,2015,2015,1.0
580,1,arbor farm press,arbor farm press,0--9855200,2015,2015,1.0
581,1,arbordale publishing,arbordale publishing,1--62855,2015,2015,5.0
582,1,arbordalel publishing,arbordalel publishing,1--62855,2015,2015,1.0
583,1,arc communications llc,arc communications llc,0--9905540,2015,2015,2.0
584,1,arcade publishing,arcade publishing,1--62872;1--61145,2015,2015,18.0
585,1,arcadia books,arcadia books,1--910050,2015,2015,3.0
586,1,arcadia books ltd,arcadia books ltd,1--910050,2015,2015,1.0
587,1,arcadia center for sustainable food and agriculture,arcadia center for sustainable food and agriculture,0--692,2015,2015,1.0
588,1,arcadia publishing,arcadia publishing,1--4396;1--4671,2015,2015,47.0
589,1,arcady editions,arcady editions,0--692,2015,2015,1.0
590,1,archae editions,archae editions,1--937401,2015,2015,1.0
591,1,archaeological institute of america,archaeological institute of america,1--931909,2015,2015,1.0
592,1,archaeology southwest,archaeology southwest,1--886398,2015,2015,1.0
593,1,archaeopress,archaeopress,1--78491;1--4073,2015,2015,134.0
594,1,archaeopress archaelogy,archaeopress archaelogy,1--78491,2015,2015,1.0
595,1,archaeopress archaeology,archaeopress archaeology,1--78491,2015,2015,4.0
596,1,archaeopress open access,archaeopress open access,1--78491,2015,2015,1.0
597,1,archaeopress pub,archaeopress pub,1--78491,2015,2015,1.0
598,1,archaeopress publishers of british archaeological reports,archaeopress publishers of british archaeological reports,1--4073,2015,2015,1.0
599,1,archaeopress publishing,archaeopress publishing,1--78491,2015,2015,9.0
600,1,archaeopress publishing ltd,archaeopress publishing ltd,1--78491,2015,2015,28.0
601,1,archaia,archaia,1--60886;1--68159;1--61398,2015,2015,14.0
