id,length,text,publisher_pro,isbn_new,year_min,year_max,record
1140,1,esotericprint co uk,esotericprint co uk,0--9930471,2012,2012,1.0
1141,1,eternal romance,eternal romance,1--4722,2013,2013,1.0
1142,1,ethelbert cooper gallery of african and african american art,ethelbert cooper gallery of african and african american art,0--674,2014,2014,1.0
1143,1,ethics international press ltd,ethics international press ltd,1--871891,2014,2014,1.0
1144,1,etruscan press,etruscan press,0--9897532;0--9886922,2014,2014,2.0
1145,1,euroexperto,euroexperto,0--9862378,2018,2018,1.0
1146,1,europa editions,europa editions,1--60945,2017,2019,2.0
1147,1,europa media inc,europa media inc,0--936993,1988,1988,1.0
1148,1,europa publications,europa publications,0--900362,1971,1971,1.0
1149,1,european council on foreign relations ecfr,european council on foreign relations ecfr,1--910118,2016,2016,1.0
1150,1,evans,evans,0--237,1977,1977,1.0
1151,1,everafter romance,everafter romance,1--68230,2016,2016,1.0
1152,1,everyman chess,everyman chess,1--85744,2004,2004,1.0
1153,1,excalibur books,excalibur books,0--89673;0--671,1981,1981,1.0
1154,1,executive communications,executive communications,0--917168,1985,1985,1.0
1155,1,exeter,exeter,0--671,1986,1986,1.0
1156,1,experiment llc,experiment llc,1--61519,2018,2018,1.0
1157,1,exponential,exponential,1--62424,2017,2017,1.0
1158,1,eyedentified publishing solutions,eyedentified publishing solutions,1--945566,2017,2017,1.0
1159,1,ez nature books,ez nature books,0--945092,2002,2002,1.0
1160,1,f a davis company,f a davis company,0--8036,1975,2015,2.0
1161,1,f a thorpe,f a thorpe,0--7089;1--84617;1--78541;1--84782;1--4448,1978,2016,34.0
1162,2,f a thorpe pub;;f a thorpe publishing,f a thorpe pub;;f a thorpe publishing,1--4448;0--7089,1989,2019,6.0
1163,1,f a thorpe publishing ltd,f a thorpe publishing ltd,0--7089,1959,1988,4.0
1164,1,f a thrope publishing,f a thrope publishing,1--4448,2018,2018,1.0
1165,1,f cass,f cass,0--7146,2006,2006,1.0
1166,1,f h thomas,f h thomas,0--665,1983,1983,1.0
1167,1,f p harper,f p harper,0--665,1984,1984,1.0
1168,1,f w media inc,f w media inc,1--4402;1--4405,2014,2016,2.0
1169,1,f w publications inc,f w publications inc,1--4403,2009,2009,1.0
1170,2,f warne;;frederick warne,f warne;;frederick warne,0--7232,1989,2011,4.0
1171,2,f watts;;franklin watts,f watts;;franklin watts,1--4451;1--5444;0--531,1983,2018,5.0
1172,1,f8 book,f8 book,0--9994796,2018,2018,1.0
1173,1,faber and faber,faber and faber,0--571,1984,2018,16.0
1174,1,fableprint,fableprint,1--7270,2018,2018,1.0
1175,1,facet,facet,1--85604,2012,2012,1.0
1176,1,facet publishing,facet publishing,1--78330;1--85604,2016,2016,1.0
1177,1,facts on file,facts on file,0--8160;1--4381,1986,2014,2.0
1178,1,faculty of graduate studies university of western ontario,faculty of graduate studies university of western ontario,0--612,1999,1999,1.0
1179,1,faenum publishing ltd,faenum publishing ltd,1--940997,2017,2017,1.0
1180,1,fairbanks art and books,fairbanks art and books,1--5028,2014,2014,1.0
1181,1,fairchild books,fairchild books,1--62892;1--5013,2014,2016,3.0
1182,1,fairchild publications,fairchild publications,1--56367,2005,2005,1.0
1183,1,fairleigh dickinson university press,fairleigh dickinson university press,0--8386,1974,1974,1.0
1184,1,fairview press,fairview press,1--57749,2007,2007,1.0
1185,1,faith library publications,faith library publications,0--89276,1984,1984,1.0
1186,1,faithwords,faithwords,1--4555,2016,2016,1.0
1187,1,falcon press,falcon press,0--941404,1987,1987,1.0
1188,1,fall river press,fall river press,1--4351,2010,2010,1.0
1189,1,falmer press,falmer press,1--85000,1989,1989,1.0
1190,1,family life center publications,family life center publications,0--9727571,2017,2017,1.0
1191,1,family solutions press,family solutions press,1--5486,2017,2017,1.0
1192,1,fantagraphics books,fantagraphics books,1--60699,2016,2016,1.0
1193,1,fantagraphics books inc,fantagraphics books inc,1--60699,2014,2014,1.0
1194,1,farrand press and private libraries association,farrand press and private libraries association,1--85083;0--916271,1990,1990,1.0
1195,1,farrar straus and giraux,farrar straus and giraux,0--374,1967,1967,1.0
1196,1,farrar straus and giroux,farrar straus and giroux,0--374,1965,2018,11.0
1197,1,farrar straus giroux,farrar straus giroux,0--374;1--59112,1982,2015,7.0
1198,1,fastprint publishing,fastprint publishing,1--78456;1--78035,2013,2017,2.0
1199,1,faw eurobodalla writers,faw eurobodalla writers,1--5089,2015,2015,1.0
1200,1,fawcett books,fawcett books,0--445;0--449;1--299,1981,1997,4.0
1201,1,fawcett columbine,fawcett columbine,0--449,1992,1992,1.0
1202,1,fawcett coventry,fawcett coventry,0--449,1979,1980,2.0
1203,1,fawcett crest,fawcett crest,0--449,1979,1993,6.0
1204,1,fawcett crest books,fawcett crest books,0--449,1969,1999,3.0
1205,1,fawcett gold medal,fawcett gold medal,0--449,1983,1995,3.0
1206,1,fawcett juniper,fawcett juniper,0--449,1987,1989,2.0
1207,1,fc and a,fc and a,0--915099,2001,2001,1.0
1208,1,fc2,fc2,1--57366,1999,1999,1.0
1209,1,fearon education,fearon education,0--8224,1980,1980,1.0
1210,1,featherstone,featherstone,1--4729,2017,2017,1.0
1211,1,featherstone education,featherstone education,1--4729,2014,2015,2.0
1212,1,feiwel and friends,feiwel and friends,1--250,2018,2018,1.0
1213,1,feldheim,feldheim,1--68025,2018,2018,1.0
1214,1,felis books,felis books,0--692,2015,2015,1.0
1215,1,feminist press at the city university of new york,feminist press at the city university of new york,1--55861,2015,2015,1.0
1216,1,fence books,fence books,0--9864373,2016,2016,1.0
1217,1,feral house,feral house,1--936239,2014,2014,1.0
1218,1,ferdinand scho ningh,ferdinand scho ningh,3--506,2018,2018,1.0
1219,1,figure 1,figure 1,1--77327;1--927958,2015,2018,3.0
1220,1,fingerpress ltd,fingerpress ltd,1--908824,2013,2013,1.0
1221,1,fiona crotty smith,fiona crotty smith,0--9941764,2014,2014,1.0
1222,1,firecrest,firecrest,0--85119,1979,1979,1.0
1223,1,firecrest pub,firecrest pub,0--7451,1994,1994,1.0
1224,1,firefly books,firefly books,0--913643,1999,1999,1.0
1225,1,firefly books ltd,firefly books ltd,0--2281,2018,2018,1.0
1226,1,fireside,fireside,0--684,2000,2000,1.0
1227,1,first second,first second,1--62672,2017,2017,1.0
1228,1,first story,first story,0--85748,2014,2014,1.0
1229,1,firstforumpress,firstforumpress,1--935049,2010,2010,1.0
1230,1,fischer,fischer,3--596,1994,1994,1.0
1231,1,five by five publishing,five by five publishing,1--5301,2016,2016,1.0
1232,1,five in a row publishing,five in a row publishing,1--888659,2001,2001,1.0
1233,1,five star,five star,1--4104;0--7862,1992,2004,2.0
1234,1,flame tree publishing,flame tree publishing,0--85775,2014,2014,1.0
1235,1,flammarion,flammarion,2--08,1996,1996,1.0
1236,1,flatiron books,flatiron books,1--250,2018,2018,1.0
1237,1,fletcher books,fletcher books,1--4951,2014,2014,1.0
1238,1,flight risk books,flight risk books,0--615,2013,2013,1.0
1239,1,flip city media inc,flip city media inc,1--942833,2015,2015,1.0
1240,1,flipside ink llc,flipside ink llc,0--692,2015,2015,1.0
1241,1,flowerpot press,flowerpot press,1--897533;1--77093,2010,2014,2.0
1242,1,flying eye books,flying eye books,1--911171,2018,2018,1.0
1243,1,flying witch pub,flying witch pub,1--900433,2002,2002,1.0
1244,1,fo jiao da cang jing ji jin hui,fo jiao da cang jing ji jin hui,1--59538,2013,2013,1.0
1245,1,focal press,focal press,0--415;1--136;0--240;1--315,1978,2016,4.0
1246,1,focus readers,focus readers,1--63517,2018,2018,1.0
1247,1,fodor's travel,fodor's travel,1--101,2015,2015,1.0
1248,1,fodor's travel publications,fodor's travel publications,0--307,2008,2008,1.0
1249,1,folker kru ger,folker kru ger,0--646,2016,2016,1.0
1250,1,follett press,follett press,0--695,1986,1986,1.0
1251,1,fonds monetaire international,fonds monetaire international,1--4552,1988,1988,1.0
1252,1,fons vitae,fons vitae,1--941610,2018,2018,1.0
1253,1,fontana,fontana,0--00,1970,1970,1.0
1254,1,for beginners llc,for beginners llc,1--939994,2015,2015,1.0
1255,1,forbes travel,forbes travel,1--936010,2000,2000,1.0
1256,1,forbesbooks,forbesbooks,1--946633,2018,2018,1.0
1257,1,fordham university press,fordham university press,0--8232,1982,2015,5.0
1258,1,foreedge,foreedge,1--61168,2016,2016,1.0
1259,1,forever,forever,1--5387,2017,2018,2.0
1260,1,forge,forge,1--250;0--8125,1998,2017,2.0
1261,1,forge books,forge books,0--8125,2004,2004,1.0
1262,1,forgotten books,forgotten books,1--333,2015,2015,1.0
1263,1,fortress press,fortress press,1--4514,2015,2015,1.0
1264,1,foster academics,foster academics,1--63242,2015,2015,1.0
1265,1,fountainhead press,fountainhead press,1--68036,2017,2017,1.0
1266,1,four courts press for the group for the study of irish historic settlement and irish post medieval archaeology group,four courts press for the group for the study of irish historic settlement and irish post medieval archaeology group,1--84682,2009,2009,1.0
1267,1,fourth estate,fourth estate,1--85702;0--00,1998,2011,2.0
1268,1,frances lincoln,frances lincoln,0--7112,2005,2005,1.0
1269,1,frances lincoln children's,frances lincoln children's,1--84507,2008,2008,1.0
1270,1,frances lincoln children's books,frances lincoln children's books,1--84507;1--78603,2004,2018,3.0
1271,1,franciscan institute publications,franciscan institute publications,1--57659,2014,2014,1.0
1272,1,frederick ungar publishing co,frederick ungar publishing co,0--8044,1952,1952,1.0
1273,1,frederick warne and co,frederick warne and co,0--7232,1989,1989,1.0
1274,1,free press,free press,1--4391;0--684;0--02;0--7432;1--4516,1971,2012,10.0
1275,1,free press of glencoe,free press of glencoe,0--02,1965,1965,1.0
1276,1,frick collection,frick collection,0--912114;1--907804,2015,2016,2.0
1277,1,friends of ed,friends of ed,1--59059,2006,2006,1.0
1278,1,friendspress,friendspress,1--9743,2017,2017,1.0
1279,1,frommer media llc,frommer media llc,1--62887,2018,2018,2.0
1280,1,frommer's,frommer's,0--470;1--118,2008,2008,1.0
1281,1,front table books,front table books,1--4621,2018,2018,1.0
1282,1,ft press,ft press,0--13,2010,2014,2.0
1283,1,fundo moneta rio internacional,fundo moneta rio internacional,1--4639,2012,2012,1.0
1284,1,furry purry press,furry purry press,0--578,2019,2019,1.0
1285,1,futura,futura,0--86007,1982,1982,1.0
1286,1,futurecycle press,futurecycle press,1--938853,2014,2014,1.0
1287,1,futuretext,futuretext,0--9556069,2007,2007,1.0
1288,2,g allen and unwin;;george allen and unwin,g allen and unwin;;george allen and unwin,0--415;0--04,1970,2013,3.0
1289,1,g k hall,g k hall,0--7838;0--8161;0--06,1974,1997,29.0
1290,1,g k hall and co,g k hall and co,0--8161,1988,1989,2.0
1291,1,g munro's sons,g munro's sons,0--665,1982,1982,1.0
1292,1,g p o,g p o,0--665,1981,1981,1.0
1293,1,g p putnam's sons,g p putnam's sons,0--7352;0--425;0--399,2015,2019,5.0
1294,1,g s fields,g s fields,0--615,2013,2013,1.0
1295,1,g schirmer inc,g schirmer inc,1--4234,2008,2008,1.0
1296,1,g w kent,g w kent,0--9619072,1996,1996,1.0
1297,1,g2 rights ltd,g2 rights ltd,1--78281,2004,2004,1.0
1298,1,gac press,gac press,2--36409,2015,2015,1.0
1299,1,gagosian gallery,gagosian gallery,1--935263,2013,2013,1.0
1300,1,galahad books,galahad books,0--88365,1986,1991,2.0
1301,1,gale,gale,1--4103;0--7876,1998,2018,3.0
1302,1,gale a cengage company,gale a cengage company,1--4103,2019,2019,1.0
1303,1,gale cengage learning,gale cengage learning,0--684;1--4104;1--4103;1--59722;1--59413;1--57302,2008,2018,13.0
1304,1,gale research,gale research,0--8103,1990,1995,3.0
1305,1,gale research inc,gale research inc,0--8103,1991,1991,1.0
1306,1,galerie thaddaeus ropac,galerie thaddaeus ropac,0--9957456,2017,2017,1.0
1307,1,gallery books,gallery books,1--4165;1--4767;0--8317,1983,2015,6.0
1308,1,gallery press,gallery press,0--902996,1976,1976,1.0
1309,1,gallipade international,gallipade international,0--635,2008,2008,1.0
1310,1,games workshop ltd,games workshop ltd,1--84154;0--7434,2002,2002,1.0
1311,1,garden way pub,garden way pub,0--88266,1984,1984,1.0
1312,2,gareth stevens pub;;gareth stevens publishing,gareth stevens pub;;gareth stevens publishing,1--4824;0--8368;1--5382;1--4339,2008,2019,12.0
1313,1,garland,garland,0--8153,1999,1999,1.0
1314,1,garland pub,garland pub,0--8240,1993,1993,1.0
1315,1,garland science taylor and francis group,garland science taylor and francis group,0--8153,2015,2015,1.0
1316,1,gary wittmann,gary wittmann,1--5002,2012,2012,1.0
1317,1,gaspereau press limited printers and publishers,gaspereau press limited printers and publishers,1--55447,2015,2015,1.0
1318,1,gateway program evergreen state college,gateway program evergreen state college,0--9719369,2002,2002,1.0
1319,1,gatfpress,gatfpress,0--88362,2000,2000,1.0
1320,1,geddes and grosset,geddes and grosset,1--910680,2015,2015,2.0
1321,1,gemma halliday publishing,gemma halliday publishing,1--5237,2016,2016,1.0
1322,1,genealogical pub co,genealogical pub co,0--8063,2008,2008,1.0
1323,1,geological society,geological society,1--78620,2019,2019,1.0
1324,1,george mason university press,george mason university press,1--942695,2016,2016,1.0
1325,1,georgetown university press,georgetown university press,1--62616,2014,2014,1.0
1326,1,getty conservation institute,getty conservation institute,1--60606,2013,2013,1.0
1327,1,ghost road press,ghost road press,0--9816525,2010,2010,1.0
1328,1,gia,gia,1--57999,2000,2000,1.0
1329,1,gibb memorial trust,gibb memorial trust,0--906094,2013,2013,1.0
1330,1,gibbs smith,gibbs smith,1--4236,2012,2019,5.0
1331,1,gibbs smith education,gibbs smith education,1--4236,2018,2018,1.0
1332,1,gideon,gideon,1--4988,2015,2018,2.0
1333,1,gideon informatics,gideon informatics,1--4988,2015,2015,2.0
1334,1,gideon informatics inc,gideon informatics inc,1--4988,2014,2018,14.0
1335,1,gilead publishing,gilead publishing,1--68370,2018,2018,1.0
1336,1,gill and macmillan,gill and macmillan,0--7171,2011,2011,1.0
1337,1,gill education,gill education,0--7171,2018,2018,1.0
1338,1,gina la bruye re,gina la bruye re,1--5148,2015,2015,1.0
1339,1,gingko library,gingko library,1--909942,2018,2018,1.0
1340,1,glencoe mcgraw hill,glencoe mcgraw hill,0--07,1994,1994,1.0
1341,1,glencoe mcgraw hill education,glencoe mcgraw hill education,0--07,2012,2012,1.0
1342,1,global arbitration review,global arbitration review,1--78915,2018,2018,1.0
1343,1,global education systems ltd ges,global education systems ltd ges,0--7664,2008,2008,1.0
1344,1,global insight communications llc,global insight communications llc,0--9825353,2014,2014,1.0
1345,1,global partners digital,global partners digital,0--9929147,2015,2015,1.0
1346,1,globe pequot press,globe pequot press,0--7627;0--87106,1989,2011,2.0
1347,1,golden book,golden book,0--307,1992,1992,1.0
1348,1,golden books,golden books,0--7364,2011,2014,2.0
1349,1,golden press,golden press,0--307,1977,1983,4.0
1350,1,goldsmith press llc,goldsmith press llc,1--9791,2017,2017,1.0
1351,1,goliath verlagsgesellschaft mbh,goliath verlagsgesellschaft mbh,3--95730,2016,2016,1.0
1352,1,gollancz,gollancz,0--575;1--4732,1978,2016,4.0
1353,1,gollancz manga,gollancz manga,0--575,2006,2006,1.0
1354,1,good health industries,good health industries,1--4839,2013,2013,1.0
1355,1,goodfellow publishers,goodfellow publishers,1--910158,2014,2014,1.0
1356,1,goodfellow publishers ltd,goodfellow publishers ltd,1--908999,2013,2013,1.0
1357,1,gordon and breach science publishers,gordon and breach science publishers,0--203;2--88124,1991,1994,3.0
1358,1,gorgias press,gorgias press,1--4632;1--61143;1--61719,2011,2017,3.0
1359,1,gorgias press llc,gorgias press llc,1--4632,2016,2016,1.0
1360,1,gotham books,gotham books,1--59240,2005,2005,1.0
1361,1,gower,gower,0--566;1--317;1--4724;0--86078,1979,2015,8.0
1362,1,gpp,gpp,0--12,2015,2015,1.0
1363,1,gpp travel,gpp travel,0--7627,2012,2012,1.0
1364,1,grafton books,grafton books,0--246;0--586,1974,1987,2.0
1365,1,graham and trotman for the commission of the european communities,graham and trotman for the commission of the european communities,94--009,1984,1984,1.0
1366,1,graham foundation,graham foundation,0--9961117,2015,2015,1.0
1367,1,gramercy books,gramercy books,0--517,1999,1999,1.0
1368,1,gramercy publishing company,gramercy publishing company,0--517,1965,1965,1.0
1369,1,granada,granada,0--583,1980,1980,1.0
1370,1,granada pub,granada pub,0--586,1979,1979,1.0
1371,1,granada publishing limited,granada publishing limited,0--246,1980,1980,1.0
1372,2,grand central pub;;grand central publishing,grand central pub;;grand central publishing,1--68331;1--60941;0--446;1--5387;1--4555,2002,2018,11.0
1373,1,grand central publishing hachette book group,grand central publishing hachette book group,1--5387;1--4555,2014,2018,2.0
1374,1,grand central publishing large print,grand central publishing large print,1--5387,2018,2018,1.0
1375,1,grandmaster myung yong kim,grandmaster myung yong kim,1--4636,2011,2011,1.0
1376,1,grandreams ltd,grandreams ltd,1--85830,2000,2000,1.0
1377,1,grange books,grange books,1--85627,1991,1998,2.0
1378,1,granity studios,granity studios,1--949520,2019,2019,1.0
1379,1,granta,granta,1--84708;1--78378,2012,2015,3.0
